AttachmentURL,IsDiscountCreatePageSearchEnabled,Rating,TotalReviews,ProductId,ProductName,ShortDescription,FullDescription,VendorId,ManufacturerId,MetaTitle,MetaKeywords,MetaDescription,Price,OldPrice,IsTaxExempt,IsShippingFree,EstimatedShippingDays,ShowOnHomePage,AllowCustomerReviews,IsReturnAble,IsDigitalProduct,IsDiscountAllowed,SellStartDatetimeUtc,SellEndDatetimeUtc,Sku,CreatedOn,ModifiedOn,WarehouseId,InventoryMethodId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MarkAsNew,DisplaySeqNo,IsActive,DiscountProductsMappings,OrderItems,ProductDigitalFileMappings,ProductPicturesMappings,ProductProductAttributeMappings,ProductReviews,ProductShippingMethodsMappings,ProductsCategoriesMappings,ProductsTagsMappings
/content/commonImages/productImages/452_Fruit_Bowl_Bidri_Work.jpg,False,0,0,3291,Brass Decorative Dry Fruit Bowl Bidri Work - Beautiful Red Color Peacock Design Kitchenware Gift,"Brass Dry Fruit Bowl.Brass is used for various purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are strong and unbreakable. In addition, brass utensils like brass bowls do not lose glaze for a long time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for storing food items. Brass bowls are used for grinding herbs as well. These bowls are very glary and can also be used for decorative purposes.","<p><em><strong><span style=""font-size: 14pt;"">⦁ A perfect gift for any occasion such as: Christmas Gift, Festivals, Mother's Day, Father's Day, Anniversary Gift and other Gift Ideas.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ These bowls are very glary and can also be used for decorative purposes. Care instructions: Clean with a soft and dry cloth.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Ideal for serving dry fruits (color may vary). Bowl size-height-2 inches, diameter 5 - inches</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ The colour combination may vary a little bit since each product handmade.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Bowl Size Height 2 inches, Diameter 5 inches</span></strong></em></p>",1027,8,Brass Decorative Bowl ,Brass-Decorative-Dry-Fruit-Bowl-Bidri-Work-Beautiful-Red-Color-Peacock-Design-Kitchenware-Gift-perfect-gift-for-any-occasion-such-as-Christmas-Gift-Festivals-Mother's-Day-Father's-Day-Anniversary-Gift-and-other-Gift-Ideas.,"Brass Dry Fruit Bowl.Brass is used for various purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are strong and unbreakable. In addition, brass utensils like brass bowls do not lose glaze for a long time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for storing food item",2990,3200,False,True,1,True,True,True,False,False,,,"	 decorative-bowls-521","Thursday, 28 March 2024",,1,4,9,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/6b8_Dry_Fruit_Blue_Bowl_1.jpg,False,0,0,3290,Brass Decorative Dry Fruit Blue Bowl Carving Work -Beautiful Peacock Design Kitchenware Gift 5 Inch,"Brass Dry Fruit Bowl.Brass is used for a variety of purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are solid and unbreakable. In addition, brass utensils such as brass bowls do not loose glaze for long periods of time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for storing edible stuff. Brass bowls are used for grinding herbs as well. These bowls are very glory and can also be used for decorative purposes.","<p><em><strong><span style=""font-size: 14pt;"">⦁ These bowls are very glory and can also be used for decorative purposes.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Color - Available in blue and carve</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Bowl Size Height 3 inches, Diameter 5 inches</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Print-style Floral and Peacock Design.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Ideal for serving dry fruits (dried fruit peel may vary).</span></strong></em></p>",1027,8, Brass Decorative Bowl ,Brass-Decorative-Dry-Fruit-Blue-Bowl-Carving-Work-Beautiful-Peacock-Design-Kitchenware-Gift-These-bowls-are-very-glory-and-can-also-be-used-for-decorative-purposes-Ideal-for-serving-dry-fruits-(dried-fruit-peel-may-vary).,"Brass Dry Fruit Bowl.Brass is used for a variety of purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are solid and unbreakable. In addition, brass utensils such as brass bowls do not loose glaze for long periods of time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for ",2990,3300,False,True,1,True,True,True,False,False,,,decorative-bowls-523,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/b9f_Brass_Decorative.jpg,False,0,0,3289,Brass Decorative Dry Fruit Blue Bowl Carving Work -Beautiful Peacock Design Kitchenware Gift 7 Inch,"Brass Dry Fruit Bowl.Brass is used for a variety of purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are solid and unbreakable. In addition, brass utensils such as brass bowls do not loose glaze for long periods of time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for storing edible stuff. Brass bowls are used for grinding herbs as well. These bowls are very glory and can also be used for decorative purposes.","<p><em><strong><span style=""font-size: 14pt;"">⦁ These bowls are very glory and can also be used for decorative purposes.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Color - Available in blue and carve</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Bowl Size Height 3 inches, Diameter 7 inches</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Print-style Floral and Peacock Design.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Ideal for serving dry fruits (dried fruit peel may vary).</span></strong></em></p>",1027,8,Brass Decorative Bowl ,Brass-Decorative-Dry-Fruit-Blue-Bowl-Carving-Work-Beautiful-Peacock-Design-Kitchenware-Gift-presents-designer-bowl-this-is-made-from-brass-materiel-Handcrafted-bowl-looks-elegant-due-to-its-meenakari-work. ,"Brass Dry Fruit Bowl.Brass is used for a variety of purposes such as ornaments, sculptures and even utensils. Brass is chosen as utensils because they are solid and unbreakable. In addition, brass utensils such as brass bowls do not loose glaze for long periods of time. Brass bowls are fire resistant and heat too. Also brass bowls are slightly carved and shaped in different patterns. Brass bowls are used for many purposes in our lives. Brass bowls are the most beautiful traditional utensils for ",3245,3500,False,True,1,True,True,True,False,False,,,decorative-bowls-524,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/ff0_Brass_Statue_Decal_1.jpg,False,0,0,3288, Brass Statue Decal Gansha Wall Hanging Puja Idol with Diyas and Bells 9.5 inch,"This brass idol of God Ganesha is meant for performing puja at home, or for simply decorating your home in Hindu way. Artisans of Muradabad in north India have crafted this statue using age-old sand casting technique. Ganesha also spelled Ganesh, and also known as Ganapati andVinayaka, is one of the best-known and most worshipped deities in the Hindu pantheon. His image is found throughout India, Hindu sects worship him regardless of affiliations. Devotion to Ganesha is widely diffused and extends to Jains, Buddhists, and beyond India. Although he is known by many attributes, Ganesha's elephant head makes him easy to identify. Ganesha is widely revered as the remover of obstacles, the patron of arts and sciences and the deva of intellect and wisdom. As the god of beginnings, he is honoured at the start of rituals and ceremonies","<p><em><strong><span style=""font-size: 14pt;"">⦁ Brass Statue of Lord Ganesha face, wallhanging</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ IDEALLY SIZED -Height-9.5 inch,Width-4 inch,Weight- 782gram</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ This representation of the statue is produced using the finest quality brass</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Use the statue to bring a touch of Indian culture to your decor even if you're not Hindu!</span></strong></em></p>",1027,8,Brass Statue Decal,Brass-Statue-Decal-Gansha-Wall-Hanging-Puja-Idol-with-Diyas-and-Bells-Use-the-statue-to-bring-a-touch-of-Indian-culture-to-your-decor-even-if-you're-not-Hindu!,"                                        This brass idol of God Ganesha is meant for performing puja at home, or for simply decorating your home in Hindu way. Artisans of Muradabad in north India have crafted this statue using age-old sand casting technique. Ganesha also spelled Ganesh, and also known as Ganapati andVinayaka, is one of the best-known and most worshipped deities in the Hindu pantheon. His image is found throughout India, Hindu sects worship him regardless of affiliations. Devotion",4945,5200,False,True,1,True,True,True,False,False,,,"	 decorative-plaques-095","Thursday, 28 March 2024","Sunday, 22 September 2024",1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/b0a_Dinner_Plate_Mess_Trays__1.jpg,False,0,0,3285,"Stainless Steel 5 in 1 Five Compartment Divided Dinner Plate Mess Trays Great for Camping, Kids Lunch and Dinner or Every Day Use.","This Stainless steel Plate comes with 5 compartments. All compartment are of different sizes which can accommodate different types of food like chappati, salad, pickle or sweet. It is ideal when you have a party at home. All dishes can be served together in one plate. It is more in use for thali in restaurants and for charity places like Temples, Gurudwaras and hospital and other places where one can have different quantity of small food in 1 plate without using 5 different bowls for it. It is very economical in range, made of food grade stainless steel. It is non breakable, durable, sturdy, rust free and long lasting.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Square Metal Plates: Four sections are great for children and adults for picnics, camping or dinner.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ 100% food grade stainless steel. BPA free. Toxin free. Dishwasher safe. Sectioned Tray: Replace your lunchbox in the cafeteria, use the compartments for portion control.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ It is for multipurpose use for in home, offices and restaurants. It is the basic plate which is required everywhere. It is very economical in range, made of food grade stainless steel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension of plate : 34cm x 34cm x 4cm Weight of each plate: 434 gm approx</span></strong></em></p>",1027,8,Stainless Steel Plate Mess Trays ,Stainless-Steel-Five-Compartment-Divided-Dinner-Plate-Mess-Trays-Great-for-Camping-Kids-Lunch-and-Dinner-or-Every-Day-Use.,"This Stainless steel Plate comes with 5 compartments. All compartment are of different sizes which can accommodate different types of food like chappati, salad, pickle or sweet. It is ideal when you have a party at home. All dishes can be served together in one plate. It is more in use for thali in restaurants and for charity places like Temples, Gurudwaras and hospital and other places where one can have different quantity of small food in 1 plate without using 5 different bowls for it. It is v",2250,2500,False,True,1,True,True,True,False,False,,,"	 dinner-plate-005","Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/9b8_Tableware_Set_Copper_-_1.jpg,False,0,0,3284,Stainless Steel Bucket Balti 2 Handi Bowl 2 Kadai Serveware and Tableware Set (Copper) - Pack of 5,"Traditional Stainless Steel & Copper Dinnerware Set of 2 Handi, 2 Kadai, 1 Bucket Authentic Indian Dining Experience. Color: Silver & Copper Material: Stainless Steel & Copper Weight:2100 Gram Approx Steel Copper Bucket Height -5"", Width - 3.5"", Depth - 2.8"", Steel Copper Handi Height -2.3"", Width - 4.9"", Depth - 2"", Steel Copper Kadai Height -2"", Width - 6"", Depth - 2"", Handmade metal ware is made by skilled craftsmen in India and promoted by Parijat Handicraft.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Traditional Stainless Steel &amp; Copper Dinnerware Set of 2 Handi, 2 Kadai, 1 Bucket Authentic Indian Dining Experience.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Color: Silver &amp; Copper Material: Stainless Steel &amp; Copper Weight:2100 Gram Approx Steel Copper Bucket Height -5"", Width - 3.5"", Depth - 2.8"", Steel Copper Handi Height -2.3"", Width - 4.9"", Depth - 2"", Steel Copper Kadai Height -2"", Width - 6"", Depth - 2"",</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handmade metal ware is made by skilled craftsmen in India</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Copper utensils needs to be cleaned at regular interval for removing the dark marks. Dark marks are formed due to oxidization process. It is the basic nature of Pure Copper that it oxidizes when it comes in the contact of air and water</span></strong></em></p>",1027,8,Stainless Steel Tableware Set,Stainless-Steel-Bucket-Balti-2-Handi-Bowl-Kadai-Serveware-and-Tableware-Set-(Copper)-Copper-utensils-needs-to-be-cleaned-at regular-interval-for-removing-the-dark-marks-Dark-marks-are-formed-due-to-oxidization-process-It-is-the-basic-nature-of-Pure-Copper-that-it-oxidizes-when-it-comes-in-the-contact-of-air-and-water.,"Traditional Stainless Steel & Copper Dinnerware Set of 2 Handi, 2 Kadai, 1 Bucket Authentic Indian Dining Experience. Color: Silver & Copper Material: Stainless Steel & Copper Weight:2100 Gram Approx Steel Copper Bucket Height -5"", Width - 3.5"", Depth - 2.8"", Steel Copper Handi Height -2.3"", Width - 4.9"", Depth - 2"", Steel Copper Kadai Height -2"", Width - 6"", Depth - 2"", Handmade metal ware is made by skilled craftsmen in India and promoted by Parijat Handicraft.",12780,13050,False,True,1,True,True,True,False,False,,,dinner-ware-sets-5515,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/7d6_Stainless_Steel_Heavy__1.jpg,False,0,0,3281,"Stainless Steel Heavy Katori/Bowl- 1 inch, 6 Piece, Silver solid","Serving gravies, curries, dals or halwa and raitas has become easier With Stainless Steel Bowl/Wati Set. Made from 100% food-grade stainless steel, these bowls are food-safe and long lasting. The heavy-gauge material makes them sturdy for everyday use in the kitchen. These bowls come in a flat design with smoothened walls and a wide neck to hold the contents better. The shiny, polished finish further enhances the appeal of these desert bowls. Being dishwasher safe, cleaning is easy and requires minimal maintenance. Available in a set of 6, each bowl can hold up to weight : 88 gram approx , Pack of 6.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Can Be Served With Vegetables, Curd, Salad, Desert, Dal &amp; Etc The items in this set are made of stainless steel, which gives them a bright and elegant look. Shining steel</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ This set is made from high quality stainless steel making it exclusive and durable. 2) This set has been beautifully designed to add grace to your dining experience. 3) Easy to clean and wash, they have very exotic silver shining</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material :- stainless steel , colour :- silver</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension : Height -1 inch , length - 5 inch , width : 3.5 Capacity Each Bowl 88 gram approx.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Stainless Steel Heavy Gauge Small Katori Chatni Bowl 30 ml 6 Piece &nbsp;Silver Vegetables Curd Salad Desert Dal home kitchen resturant hotel utensil gifted item dinner katori</span></strong></em></p>",1027,8, Stainless Steel Heavy plate, Stainless-Steel-Heavy-plate-Can-Be-Served-With-Vegetables-Curd-Salad-Desert-Dal-&-Etc-The-items-in-this-set-are-made-of-stainless-steel-which-gives-them-a-bright-and-elegant-look-Shining-steel.,"Serving gravies, curries, dals or halwa and raitas has become easier With Stainless Steel Bowl/Wati Set. Made from 100% food-grade stainless steel, these bowls are food-safe and long lasting. The heavy-gauge material makes them sturdy for everyday use in the kitchen. These bowls come in a flat design with smoothened walls and a wide neck to hold the contents better. The shiny, polished finish further enhances the appeal of these desert bowls. Being dishwasher safe, cleaning is easy and requires ",2310,2500,False,True,1,True,True,True,False,False,,,"	 dinnerware-bowl-004A","Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/f84_Brass_Thali_Set_1.jpg,False,0,0,3280,Brass Thali Set of 6 Pcs Including 3 Bowls 1 Mug 1 Plate 1 Rice Plate Restaurant Ware Home Hotel,"Indian Brass 6 Piece Dinner Set Thali Set Dinnerware Restaurant Hotel & Home use. The item is highly durable, elegant and a wonderful addition to your Home Decor.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Brass Dinner Set of 1 Thali, 1 Plate 3 Bowl, 1 Mug</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Color: Yellow, Material: Brass,</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension: Weight: 1400 Gram Approx, Thali, Width/Diameter: 14"", Capacity: NA</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ On the Occasion of Diwali, Christmas, Anniversary, Birthdays these items can be readily turned into a wonderful Gift Item.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ These items have antique elegant design that gives addition to you Home d&eacute;cor or can be use for the decoration of Restaurants, Bars.</span></strong></em></p>",1027,8,Brass Thali Set,Brass-Thali-Set-Rice-Plate-Restaurant-Ware-Home-Hotel-On-the-Occasion-of-Diwali-Christmas-Anniversary-Birthdays-these-items-can-be-readily-turned-into-a-wonderful-Gift-Item.,"                                        Indian Brass 6 Piece Dinner Set Thali Set Dinnerware Restaurant Hotel & Home use. The item is highly durable, elegant and a wonderful addition to your Home Decor.
                                    ",14050,14350,False,True,1,True,True,True,False,False,,,dinnerware-sets-ph918,"Thursday, 28 March 2024","Friday, 20 September 2024",1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/1bb_Dinner_Plate_Thali_1.jpg,False,0,0,3279,Hammered Copper & Stainless Steel Dinner Plate Thali Tableware Dinnerware for Indian Food and Dishes 12 Inches,"Indian Copper Dinnerware Restaurant Hotel & Home use. The item is highly durable, elegant and a wonderful addition to your Home Decor.Each Product has its Standard capacity which is on trending now a tease day. They work well for a variety of uses. You can give a present this set to your love ones on the occasion of Anniversary Gift, Mother’s Day, Father’s Day, Christmas, Black Friday, Cyber Monday, Newly Married Couple and all other’s occasions.","<div><em><strong><span style=""font-size: 12pt;"">⦁ All purpose serving Plates/Thali: 12"" diameter Outside copper, inside stainless steel Weight: 900 grams</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ Traditional dinner plate</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ The copper utensils requires cleaning from time to time. Use lemon juice or tamarind to rub the utensils. Leave it for few minutes and wash with water.</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ On the Occasion of Anniversary, Birthdays and Marriage, these items can be readily turned into a wonderful present Item</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ These items have antique elegant design that gives addition to you Home decor or can be use for the decoration of Restaurants, Bars.</span></strong></em></div>",1027,8,Copper & Stainless Steel Plate ,Hammered-Copper-&-Stainless-Steel-Dinner-Plate-Thali-Tableware-Dinnerware-for-Indian-Food-and-Dishes-These-items-have-antique-elegant-design-that-gives-addition-to-you-Home-decor-or-can-be-use-for-the-decoration-of-Restaurants-Bars.,"Indian Copper Dinnerware Restaurant Hotel & Home use. The item is highly durable, elegant and a wonderful addition to your Home Decor.Each Product has its Standard capacity which is on trending now a tease day. They work well for a variety of uses. You can give a present this set to your love ones on the occasion of Anniversary Gift, Mother’s Day, Father’s Day, Christmas, Black Friday, Cyber Monday, Newly Married Couple and all other’s occasions.",3100,3400,False,True,1,True,True,True,False,False,,,"	 dinnerware-sets-ph922","Thursday, 28 March 2024",,1,4,9,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/3dc_Horse_Door_Handles_Pulls__1.jpg,False,0,0,3277,A Pair of Black Beautiful Horse Door Handles Pulls Home Decor,A Pair Of Brass cabinet door handle pulls The tribal brass door handle measures 8 x 4.25 inch and weighs 478 Grams each Handles . There are two holes for screws at the top and bottom of the handle. Dimensions Of A Pair : 8 x 4.25 inches and Total weight Of A Pair : 956 grams.,"<div><em><strong><span style=""font-size: 12pt;"">⦁ A Pair Of Brass cabinet door handle pulls</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ The Door handles measures 8 x 4.25 inch and weights 478 Grams each one .</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ Total Weight -2.23 Pound (956 Gram)</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ Beautiful Horse Door Handles Pulls</span></strong></em></div>",1027,8,Brass Horse Door Handles Pulls ,A-Pair-of-Black-Beautiful-Horse-Door-Handles-Pulls-Home-Decor-There-are-two-holes-for-screws-at-the-top-and-bottom-of-the-handle.,A Pair Of Brass cabinet door handle pulls The tribal brass door handle measures 8 x 4.25 inch and weighs 478 Grams each Handles . There are two holes for screws at the top and bottom of the handle. Dimensions Of A Pair : 8 x 4.25 inches and Total weight Of A Pair : 956 grams.,5200,5500,False,True,1,True,True,True,False,False,,,door-handles-8218,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/2c6_Pecker_Antique_1.jpg,False,0,0,3276,Wood Pecker Door Knocker Made of Brass Drawer Pull Bird Handle knob Hardware Wood Pecker (Antique),"Pull the string on this antique woodpecker carving and it raps loudly, just like the real bird. It screws to a door, door frame or on the side of your house and serves as a doorknocker. Or hang it inside your house outside of a bedroom or bathroom door! The nail in the beak hits against a nail in the base and will last for years. It's a perfect gift as it brings smiles to everyone who sees it. The doorknocker is hand-carved of brass, hand-feathered to show detail. A perfect door accessory which will grab the attention of its onlookers.","<div><strong><em><span style=""font-size: 14pt;"">⦁ Material: Brass</span></em></strong></div>
<div><strong><em><span style=""font-size: 14pt;"">⦁ Package Contains: 1 Door Knocker</span></em></strong></div>
<div><strong><em><span style=""font-size: 14pt;"">⦁ Size in Cm : 5.5x6.5x13 (LxBxH), Weight : 350 Gram</span></em></strong></div>
<div><strong><em><span style=""font-size: 14pt;"">⦁ Care: Do not clean with harsh chemicals, Dust and Water Proof.</span></em></strong></div>",1027,8,Brass  Door Knocker,Wood-Pecker-Door-Knocker-Made-of-Brass-Drawer-Pull-Bird-Handle-knob-Hardware-Wood-Pecker-(Antique)- hang-it-inside-your-house-outside-of-a-bedroom-or-bathroom-door!-The-nail-in-the-beak-hits-against-a-nail-in-the-base-and-will-last-for-years.,"Pull the string on this antique woodpecker carving and it raps loudly, just like the real bird. It screws to a door, door frame or on the side of your house and serves as a doorknocker. Or hang it inside your house outside of a bedroom or bathroom door! The nail in the beak hits against a nail in the base and will last for years. It's a perfect gift as it brings smiles to everyone who sees it. The doorknocker is hand-carved of brass, hand-feathered to show detail. A perfect door accessory which ",3245,3500,False,True,1,True,True,True,False,False,,,door-knockers-25885FBA,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/425_Pecker_Door_Knocker__2.jpg,False,0,0,3275,Wood Pecker Door Knocker Made of Brass Drawer Pull Bird Handle knob Hardware Wood Pecker (Gold),"Pull the string on this antique woodpecker carving and it raps loudly, just like the real bird. It screws to a door, door frame or on the side of your house and serves as a doorknocker. Or hang it inside your house outside of a bedroom or bathroom door! The nail in the beak hits against a nail in the base and will last for years. It's a perfect gift as it brings smiles to everyone who sees it. The doorknocker is hand-carved of brass, hand-feathered to show detail. A perfect door accessory which will grab the attention of its onlookers.","<div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ we bring you door knocker that will not only smoothen accessibility of your house but also act as a piece for door decoration.</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ The elegance of the door remains incomplete without these door accessories. Here are the factors that make them suitable for entry door decoration.</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ The antique finish gives it a vintage look that is perfect for traditional and modern homes alike.</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ Door Knockers are a great way of adding beauty to your Main Doors and also avoiding the use of an electric bell. There is still something old school about it which remains to be very classic and sophisticated.</span></strong></em></div>
<div><em><strong><span style=""font-size: 12pt;"">⦁ Size : 5.5 X 6.5 X 13 CM (LxBxH), Weight : 345 Gram Approx</span></strong></em></div>
</div>",1027,8,Brass Pecker Door Knocker ,Wood-Pecker-Door-Knocker-Made-of-Brass-Drawer-Pull-Bird-Handle-knob-Hardware-Wood-Pecker-(Gold)-Door-Knockers-are-a-great-way-of-adding-beauty-to-your-Main-Doors-and-also-avoiding-the-use-of-an-electric-bell.-There-is-still-something-old-school-about-it-which-remains-to-be-very-classic-and-sophisticated.,"Add a touch of decor in the house with the Kratidecor Woodpecker Design Brass Door Knocker made with the finest quality of brass. It screws to a door, door frame or on the side of your house and serves as a doorknocker. Or hang it inside your house outside of a bedroom or bathroom door! The nail in the beak hits against a nail in the base and will last for years. It's a perfect gift as it brings smiles to everyone who sees it. The doorknocker is hand-carved of brass, hand-feathered to show detai",2650,2850,False,True,1,True,True,True,False,False,,,door-knockers-25886m,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/0df_Copper_Jug_Embossed_1.jpg,False,0,0,3273,Steel copper water jug pitcher capacity-(50-Ounce)1500 ml Outside Steel Inside Copper Jug (Embossed),"Use a solution of equal quantities vinegar or lemon juice and salt diluted with some water at such times but don't use it regularly.Handmade metal water pitcher is produced by skilled Indian craftsmen.Specially Designed for Home, Restaurant, Bars and Catering Services.Copper Pitcher is Perfect for Serving Moscow Mule Cocktail on ice or just enjoying cold non-alcoholic drinks with our loved ones.Our copper jar is perfect for serving water, cocktails, juice, tea or really anything you want to serve cold in style. Why not also get creative and use it as a vase to keep flowers looking fresh and colorful!These items are not dishwasher or microwave safe. Overtime it is normal for copper to develop of rich patina. To keep the exterior looking new, use copper polish or a lemon/salt combination.","<div><strong><em><span style=""font-size: 12pt;"">⦁ Handmade metal water pitcher is produced by skilled Indian craftsmen.</span></em></strong></div>
<div><strong><em><span style=""font-size: 12pt;"">⦁ Specially Designed for Home, Restaurant, Bars and Catering Services.</span></em></strong></div>
<div><strong><em><span style=""font-size: 12pt;"">⦁ Copper Pitcher is Perfect for Serving Moscow Mule Cocktail on ice or just enjoying cold non-alcoholic drinks with our loved ones.</span></em></strong></div>
<div><strong><em><span style=""font-size: 12pt;"">⦁ Our copper jar is perfect for serving water, cocktails, juice, tea or really anything you want to serve cold in style. Why not also get creative and use it as a vase to keep flowers looking fresh and colorful!</span></em></strong></div>
<div><strong><em><span style=""font-size: 12pt;"">⦁ These items are not dishwasher or microwave safe. Overtime it is normal for copper to develop of rich patina. To keep the exterior looking new, use copper polish or a lemon/salt combination.</span></em></strong></div>",1027,8,Steel copper water jug ,Steel-copper-water-jug-pitcher-capacity-(50-Ounce)1500-ml-Outside-Steel-Inside-Copper-Jug-(Embossed)-Our-copper-jar-is-perfect-for-serving-water-cocktails-juice-tea-or-really-anything-you-want-to-serve-cold-in-style-Why-not-also-get-creative-and-use-it-as-a-vase-to-keep-flowers-looking-fresh-and-colorful!,"Handmade metal water pitcher is produced by skilled Indian craftsmen.Specially Designed for Home, Restaurant, Bars and Catering Services.Copper Pitcher is Perfect for Serving Moscow Mule Cocktail on ice or just enjoying cold non-alcoholic drinks with our loved ones.Our copper jar is perfect for serving water, cocktails, juice, tea or really anything you want to serve cold in style. Why not also get creative and use it as a vase to keep flowers looking fresh and colorful!These items are not dishw",2650,2900,False,True,1,True,True,True,False,False,,,drinkware-5693,"Saturday, 23 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
